work_id,unlocated_english_paragraphs,reader_url,reason
pg-2266,4,https://thefaithreceived.vercel.app/read?w=pg-2266,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2373,4,https://thefaithreceived.vercel.app/read?w=pg-2373,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2379,4,https://thefaithreceived.vercel.app/read?w=pg-2379,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2383,4,https://thefaithreceived.vercel.app/read?w=pg-2383,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2384,4,https://thefaithreceived.vercel.app/read?w=pg-2384,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2385,4,https://thefaithreceived.vercel.app/read?w=pg-2385,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2835,4,https://thefaithreceived.vercel.app/read?w=pg-2835,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2836,4,https://thefaithreceived.vercel.app/read?w=pg-2836,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3039,4,https://thefaithreceived.vercel.app/read?w=pg-3039,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3087,4,https://thefaithreceived.vercel.app/read?w=pg-3087,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3113,4,https://thefaithreceived.vercel.app/read?w=pg-3113,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3123,4,https://thefaithreceived.vercel.app/read?w=pg-3123,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3157,4,https://thefaithreceived.vercel.app/read?w=pg-3157,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3298,4,https://thefaithreceived.vercel.app/read?w=pg-3298,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3416,4,https://thefaithreceived.vercel.app/read?w=pg-3416,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3511,4,https://thefaithreceived.vercel.app/read?w=pg-3511,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3525,4,https://thefaithreceived.vercel.app/read?w=pg-3525,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3585,4,https://thefaithreceived.vercel.app/read?w=pg-3585,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3634,4,https://thefaithreceived.vercel.app/read?w=pg-3634,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3639,4,https://thefaithreceived.vercel.app/read?w=pg-3639,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3699,4,https://thefaithreceived.vercel.app/read?w=pg-3699,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3743,4,https://thefaithreceived.vercel.app/read?w=pg-3743,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3765,4,https://thefaithreceived.vercel.app/read?w=pg-3765,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-377,4,https://thefaithreceived.vercel.app/read?w=pg-377,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3784,4,https://thefaithreceived.vercel.app/read?w=pg-3784,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3787,4,https://thefaithreceived.vercel.app/read?w=pg-3787,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3800,4,https://thefaithreceived.vercel.app/read?w=pg-3800,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3804,4,https://thefaithreceived.vercel.app/read?w=pg-3804,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3832,4,https://thefaithreceived.vercel.app/read?w=pg-3832,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3840,4,https://thefaithreceived.vercel.app/read?w=pg-3840,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3934,4,https://thefaithreceived.vercel.app/read?w=pg-3934,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3965,4,https://thefaithreceived.vercel.app/read?w=pg-3965,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-4015,4,https://thefaithreceived.vercel.app/read?w=pg-4015,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-4041,4,https://thefaithreceived.vercel.app/read?w=pg-4041,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-6,4,https://thefaithreceived.vercel.app/read?w=pg-6,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-747,4,https://thefaithreceived.vercel.app/read?w=pg-747,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-971,4,https://thefaithreceived.vercel.app/read?w=pg-971,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1161,3,https://thefaithreceived.vercel.app/read?w=pg-1161,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1171,3,https://thefaithreceived.vercel.app/read?w=pg-1171,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1429,3,https://thefaithreceived.vercel.app/read?w=pg-1429,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1486,3,https://thefaithreceived.vercel.app/read?w=pg-1486,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1658,3,https://thefaithreceived.vercel.app/read?w=pg-1658,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1690,3,https://thefaithreceived.vercel.app/read?w=pg-1690,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1850,3,https://thefaithreceived.vercel.app/read?w=pg-1850,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1898,3,https://thefaithreceived.vercel.app/read?w=pg-1898,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1991,3,https://thefaithreceived.vercel.app/read?w=pg-1991,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2203,3,https://thefaithreceived.vercel.app/read?w=pg-2203,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2320,3,https://thefaithreceived.vercel.app/read?w=pg-2320,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-241,3,https://thefaithreceived.vercel.app/read?w=pg-241,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2473,3,https://thefaithreceived.vercel.app/read?w=pg-2473,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2480,3,https://thefaithreceived.vercel.app/read?w=pg-2480,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2544,3,https://thefaithreceived.vercel.app/read?w=pg-2544,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3000,3,https://thefaithreceived.vercel.app/read?w=pg-3000,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3102,3,https://thefaithreceived.vercel.app/read?w=pg-3102,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-312,3,https://thefaithreceived.vercel.app/read?w=pg-312,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3154,3,https://thefaithreceived.vercel.app/read?w=pg-3154,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3182,3,https://thefaithreceived.vercel.app/read?w=pg-3182,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3188,3,https://thefaithreceived.vercel.app/read?w=pg-3188,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3201,3,https://thefaithreceived.vercel.app/read?w=pg-3201,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3206,3,https://thefaithreceived.vercel.app/read?w=pg-3206,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3218,3,https://thefaithreceived.vercel.app/read?w=pg-3218,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3243,3,https://thefaithreceived.vercel.app/read?w=pg-3243,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3328,3,https://thefaithreceived.vercel.app/read?w=pg-3328,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3349,3,https://thefaithreceived.vercel.app/read?w=pg-3349,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3405,3,https://thefaithreceived.vercel.app/read?w=pg-3405,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3523,3,https://thefaithreceived.vercel.app/read?w=pg-3523,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3552,3,https://thefaithreceived.vercel.app/read?w=pg-3552,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3691,3,https://thefaithreceived.vercel.app/read?w=pg-3691,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3790,3,https://thefaithreceived.vercel.app/read?w=pg-3790,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3802,3,https://thefaithreceived.vercel.app/read?w=pg-3802,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3827,3,https://thefaithreceived.vercel.app/read?w=pg-3827,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3830,3,https://thefaithreceived.vercel.app/read?w=pg-3830,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3883,3,https://thefaithreceived.vercel.app/read?w=pg-3883,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3884,3,https://thefaithreceived.vercel.app/read?w=pg-3884,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3913,3,https://thefaithreceived.vercel.app/read?w=pg-3913,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3987,3,https://thefaithreceived.vercel.app/read?w=pg-3987,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-4017,3,https://thefaithreceived.vercel.app/read?w=pg-4017,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-553,3,https://thefaithreceived.vercel.app/read?w=pg-553,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-605,3,https://thefaithreceived.vercel.app/read?w=pg-605,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-657,3,https://thefaithreceived.vercel.app/read?w=pg-657,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-714,3,https://thefaithreceived.vercel.app/read?w=pg-714,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-726,3,https://thefaithreceived.vercel.app/read?w=pg-726,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-113,2,https://thefaithreceived.vercel.app/read?w=pg-113,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1664,2,https://thefaithreceived.vercel.app/read?w=pg-1664,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-174,2,https://thefaithreceived.vercel.app/read?w=pg-174,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1752,2,https://thefaithreceived.vercel.app/read?w=pg-1752,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1765,2,https://thefaithreceived.vercel.app/read?w=pg-1765,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1815,2,https://thefaithreceived.vercel.app/read?w=pg-1815,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1848,2,https://thefaithreceived.vercel.app/read?w=pg-1848,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1901,2,https://thefaithreceived.vercel.app/read?w=pg-1901,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2003,2,https://thefaithreceived.vercel.app/read?w=pg-2003,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2742,2,https://thefaithreceived.vercel.app/read?w=pg-2742,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2827,2,https://thefaithreceived.vercel.app/read?w=pg-2827,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3028,2,https://thefaithreceived.vercel.app/read?w=pg-3028,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3103,2,https://thefaithreceived.vercel.app/read?w=pg-3103,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3143,2,https://thefaithreceived.vercel.app/read?w=pg-3143,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3170,2,https://thefaithreceived.vercel.app/read?w=pg-3170,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3247,2,https://thefaithreceived.vercel.app/read?w=pg-3247,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3277,2,https://thefaithreceived.vercel.app/read?w=pg-3277,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3353,2,https://thefaithreceived.vercel.app/read?w=pg-3353,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3418,2,https://thefaithreceived.vercel.app/read?w=pg-3418,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3430,2,https://thefaithreceived.vercel.app/read?w=pg-3430,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3530,2,https://thefaithreceived.vercel.app/read?w=pg-3530,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3641,2,https://thefaithreceived.vercel.app/read?w=pg-3641,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3654,2,https://thefaithreceived.vercel.app/read?w=pg-3654,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3670,2,https://thefaithreceived.vercel.app/read?w=pg-3670,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3793,2,https://thefaithreceived.vercel.app/read?w=pg-3793,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3794,2,https://thefaithreceived.vercel.app/read?w=pg-3794,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3799,2,https://thefaithreceived.vercel.app/read?w=pg-3799,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-384,2,https://thefaithreceived.vercel.app/read?w=pg-384,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3895,2,https://thefaithreceived.vercel.app/read?w=pg-3895,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3904,2,https://thefaithreceived.vercel.app/read?w=pg-3904,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-499,2,https://thefaithreceived.vercel.app/read?w=pg-499,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-537,2,https://thefaithreceived.vercel.app/read?w=pg-537,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-686,2,https://thefaithreceived.vercel.app/read?w=pg-686,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-770,2,https://thefaithreceived.vercel.app/read?w=pg-770,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-771,2,https://thefaithreceived.vercel.app/read?w=pg-771,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-1457,1,https://thefaithreceived.vercel.app/read?w=pg-1457,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2081,1,https://thefaithreceived.vercel.app/read?w=pg-2081,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2241,1,https://thefaithreceived.vercel.app/read?w=pg-2241,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2499,1,https://thefaithreceived.vercel.app/read?w=pg-2499,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2575,1,https://thefaithreceived.vercel.app/read?w=pg-2575,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2828,1,https://thefaithreceived.vercel.app/read?w=pg-2828,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2837,1,https://thefaithreceived.vercel.app/read?w=pg-2837,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2851,1,https://thefaithreceived.vercel.app/read?w=pg-2851,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-2980,1,https://thefaithreceived.vercel.app/read?w=pg-2980,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3145,1,https://thefaithreceived.vercel.app/read?w=pg-3145,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3158,1,https://thefaithreceived.vercel.app/read?w=pg-3158,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-316,1,https://thefaithreceived.vercel.app/read?w=pg-316,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3184,1,https://thefaithreceived.vercel.app/read?w=pg-3184,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3411,1,https://thefaithreceived.vercel.app/read?w=pg-3411,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3412,1,https://thefaithreceived.vercel.app/read?w=pg-3412,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3484,1,https://thefaithreceived.vercel.app/read?w=pg-3484,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3485,1,https://thefaithreceived.vercel.app/read?w=pg-3485,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3504,1,https://thefaithreceived.vercel.app/read?w=pg-3504,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3557,1,https://thefaithreceived.vercel.app/read?w=pg-3557,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3604,1,https://thefaithreceived.vercel.app/read?w=pg-3604,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3783,1,https://thefaithreceived.vercel.app/read?w=pg-3783,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3788,1,https://thefaithreceived.vercel.app/read?w=pg-3788,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3921,1,https://thefaithreceived.vercel.app/read?w=pg-3921,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-3988,1,https://thefaithreceived.vercel.app/read?w=pg-3988,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-763,1,https://thefaithreceived.vercel.app/read?w=pg-763,Existing source anchors do not establish a unique opening; preserve text and do not guess.
pg-769,1,https://thefaithreceived.vercel.app/read?w=pg-769,Existing source anchors do not establish a unique opening; preserve text and do not guess.
